178,230,0,0
178,230.02,0,0.02
178,230.07,0,0.04
178,230.15,0,0.06
178,230.27,0,0.08
178,230.43,0,0.1
178,230.62,0,0.12
178,230.84,0,0.14
178,231.09,0,0.16
178,231.39,0,0.18
178,231.71,0,0.2
178,232.07,0,0.22
178,232.46,0,0.24
178,232.89,0,0.26
178,233.35,0,0.28
178,233.85,0,0.3
178,234.38,0,0.32
178,234.94,0,0.34
178.01,235.54,0,0.36
178.08,236.17,0,0.38
178.25,236.81,0,0.4
178.53,237.45,0,0.42
178.94,238.06,0,0.44
179.46,238.62,0,0.46
180.11,239.1,0,0.48
180.86,239.46,0,0.5
181.71,239.68,0,0.52
182.61,239.72,0,0.54
183.55,239.66,0,0.56
184.52,239.6,0,0.58
185.53,239.54,0,0.6
186.57,239.48,0,0.62
187.65,239.41,0,0.64
188.76,239.35,0,0.66
189.9,239.28,0,0.68
191.08,239.21,0,0.7
192.29,239.13,0,0.72
193.53,239.06,0,0.74
194.82,238.98,0,0.76
196.13,238.9,0,0.78
197.48,238.82,0,0.8
198.86,238.73,0,0.82
200.28,238.65,0,0.84
201.73,238.56,0,0.86
203.21,238.47,0,0.88
204.73,238.38,0,0.9
206.29,238.28,0,0.92
207.87,238.19,0,0.94
209.49,238.09,0,0.96
211.15,237.99,0,0.98
212.84,237.89,0,1
214.56,237.78,0,1.02
216.32,237.67,0,1.04
218.11,237.57,0,1.06
219.94,237.46,0,1.08
221.8,237.34,0,1.1
223.69,237.23,0,1.12
225.58,237.11,0,1.14
227.48,237,0,1.16
229.38,236.88,0,1.18
231.27,236.77,0,1.2
233.17,236.65,0,1.22
235.05,236.54,0,1.24
236.91,236.43,0,1.26
238.73,236.31,0,1.28
240.52,236.21,0,1.3
242.28,236.1,0,1.32
244,236.13,0,1.34
245.67,236.4,0,1.36
247.24,236.9,0,1.38
248.7,237.61,0,1.4
250.01,238.49,0,1.42
251.17,239.53,0,1.44
252.16,240.68,0,1.46
252.96,241.93,0.22727,1.48
253.58,243.24,0.45455,1.5
254.02,244.59,0.68182,1.52
254.28,245.94,0.90909,1.54
254.37,247.29,1.1364,1.56
254.3,248.6,1.3636,1.58
254.09,249.86,1.5909,1.6
253.75,251.06,1.8182,1.62
253.33,252.19,2.0455,1.64
252.89,253.28,2.2727,1.66
252.45,254.34,2.5,1.68
252.03,255.37,2.7273,1.7
251.62,256.36,2.9545,1.72
251.23,257.32,3.1818,1.74
250.84,258.25,3.4091,1.76
250.47,259.15,3.6364,1.78
250.12,260.02,3.8636,1.8
249.77,260.86,4.0909,1.82
249.44,261.66,4.3182,1.84
249.13,262.43,4.5455,1.86
248.82,263.17,4.7727,1.88
248.53,263.88,5,1.9
248.25,264.56,5.2273,1.92
247.99,265.21,5.4545,1.94
247.73,265.82,5.6818,1.96
247.49,266.41,5.9091,1.98
247.27,266.96,6.1364,2
247.05,267.48,6.3636,2.02
246.85,267.96,6.5909,2.04
246.67,268.42,6.8182,2.06
246.49,268.85,7.0455,2.08
246.33,269.24,7.2727,2.1
246.18,269.6,7.5,2.12
246.05,269.93,7.7273,2.14
245.92,270.23,7.9545,2.16
245.81,270.49,8.1818,2.18
245.72,270.73,8.4091,2.2
245.63,270.93,8.6364,2.22
245.56,271.1,8.8636,2.24
245.5,271.24,9.0909,2.26
245.46,271.35,9.3182,2.28
245.43,271.43,9.5455,2.3
245.41,271.48,9.7727,2.32
245.4,271.5,10,2.3386
